Cash Positions Details,,,,,,,,Account Details,,,,,,Future Positions List,,,,,
Client ID,Accounting Balance,Accounting Balance,Value Date,Balance at Value Date,Balance at Value Date,Exchange Values Rate,Last Booking Date,IBAN,KBL Cash Account Number,Client Name,Account Title,Account Type,Account currency,Future Date D+1,Future Position D+1,Future Date D+2,Future Position D+2,Future Date D+3,Future Position D+3
,,Exchange Value (EUR),,,Exchange Value (EUR),,,,,,,,,,,,,,
ID-71B43C8F,"12.472,08","14.282,16",31/12/2025,"12.472,08","14.282,16","1,145,130,784,275,790",31/12/2025,ID-CBECADF9,ID-71B43C8F,,ID-357A20CC,CC,GBP,02/01/2026,"12.472,08",05/01/2026,"12.472,08",06/01/2026,"12.472,08"
ID-71B43C8F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",25/01/2023,ID-CBECADF9,ID-71B43C8F,,ID-357A20CC,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-71B43C8F,"332,52","283,10",31/12/2025,"332,52","283,10","0,851376620027081",22/12/2025,ID-CBECADF9,ID-71B43C8F,,ID-357A20CC,75,USD,02/01/2026,"332,52",05/01/2026,"332,52",06/01/2026,"332,52"
ID-71B43C8F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",23/10/2023,ID-CBECADF9,ID-71B43C8F,,ID-357A20CC,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-71B43C8F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-CBECADF9,ID-71B43C8F,,ID-357A20CC,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-EF53D141,"5.211,09","5.967,38",31/12/2025,"5.211,09","5.967,38","1,145,130,784,275,790",31/12/2025,ID-2B272336,ID-EF53D141,,ID-0CCDA999,CC,GBP,02/01/2026,"5.211,09",05/01/2026,"5.211,09",06/01/2026,"5.211,09"
ID-EF53D141,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-2B272336,ID-EF53D141,,ID-0CCDA999,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-EF53D141,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",17/07/2023,ID-2B272336,ID-EF53D141,,ID-0CCDA999,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-EF53D141,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-2B272336,ID-EF53D141,,ID-0CCDA999,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-16CA2CBA,"13.140,19","15.047,24",31/12/2025,"13.140,19","15.047,24","1,145,130,784,275,790",31/12/2025,ID-E5362E79,ID-16CA2CBA,,ID-FA7C02D6,CC,GBP,02/01/2026,"13.140,19",05/01/2026,"13.140,19",06/01/2026,"13.140,19"
ID-16CA2CBA,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-E5362E79,ID-16CA2CBA,,ID-FA7C02D6,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-16CA2CBA,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/06/2025,ID-E5362E79,ID-16CA2CBA,,ID-FA7C02D6,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-16CA2CBA,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-E5362E79,ID-16CA2CBA,,ID-FA7C02D6,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4A4531A8,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",26/02/2025,ID-27C0D097,ID-4A4531A8,,ID-29A944BE,CC,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4A4531A8,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",25/01/2024,ID-27C0D097,ID-4A4531A8,,ID-29A944BE,CC,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4A4531A8,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/02/2023,ID-27C0D097,ID-4A4531A8,,ID-29A944BE,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4A4531A8,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",26/06/2023,ID-27C0D097,ID-4A4531A8,,ID-29A944BE,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4A4531A8,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",29/12/2023,ID-27C0D097,ID-4A4531A8,,ID-29A944BE,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-0C36F850,"37,12","42,51",31/12/2025,"37,12","42,51","1,145,130,784,275,790",31/12/2025,ID-337F9F3A,ID-0C36F850,,ID-9072124A,CC,GBP,02/01/2026,"37,12",05/01/2026,"37,12",06/01/2026,"37,12"
ID-0C36F850,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/02/2023,ID-337F9F3A,ID-0C36F850,,ID-9072124A,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-0C36F850,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-337F9F3A,ID-0C36F850,,ID-9072124A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-99C60449,"5,13","5,87",31/12/2025,"5,13","5,87","1,145,130,784,275,790",31/12/2025,ID-A98C818C,ID-99C60449,,ID-48A623BB,CC,GBP,02/01/2026,"5,13",05/01/2026,"5,13",06/01/2026,"5,13"
ID-99C60449,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-A98C818C,ID-99C60449,,ID-48A623BB,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BE2D41A4,"2,92","3,34",31/12/2025,"2,92","3,34","1,145,130,784,275,790",30/09/2025,ID-6C4CCA03,ID-BE2D41A4,,ID-B0C468BF,CC,GBP,02/01/2026,"2,92",05/01/2026,"2,92",06/01/2026,"2,92"
ID-BE2D41A4,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/09/2025,ID-6C4CCA03,ID-BE2D41A4,,ID-B0C468BF,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B175DDEE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",10/10/2024,ID-A5767A0A,ID-B175DDEE,,ID-91CC4351,CC,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B175DDEE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/02/2023,ID-A5767A0A,ID-B175DDEE,,ID-91CC4351,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B175DDEE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/09/2024,ID-A5767A0A,ID-B175DDEE,,ID-91CC4351,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F896803B,"1.757,83","2.012,95",31/12/2025,"1.757,83","2.012,95","1,145,130,784,275,790",31/12/2025,ID-DB95CE8A,ID-F896803B,,ID-62B07488,CC,GBP,02/01/2026,"1.757,83",05/01/2026,"1.757,83",06/01/2026,"1.757,83"
ID-F896803B,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-DB95CE8A,ID-F896803B,,ID-62B07488,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F896803B,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",26/06/2023,ID-DB95CE8A,ID-F896803B,,ID-62B07488,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F896803B,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-DB95CE8A,ID-F896803B,,ID-62B07488,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-01D67815,"178,60","204,52",31/12/2025,"178,60","204,52","1,145,130,784,275,790",31/12/2025,ID-042B0045,ID-01D67815,,ID-41950134,CC,GBP,02/01/2026,"178,60",05/01/2026,"178,60",06/01/2026,"178,60"
ID-01D67815,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/02/2022,ID-042B0045,ID-01D67815,,ID-41950134,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-01D67815,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-042B0045,ID-01D67815,,ID-41950134,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C7B315D6,"400,92","459,11",31/12/2025,"400,92","459,11","1,145,130,784,275,790",31/12/2025,ID-77C7D4D3,ID-C7B315D6,,ID-76301956,CC,GBP,02/01/2026,"400,92",05/01/2026,"400,92",06/01/2026,"400,92"
ID-C7B315D6,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/02/2022,ID-77C7D4D3,ID-C7B315D6,,ID-76301956,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C7B315D6,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-77C7D4D3,ID-C7B315D6,,ID-76301956,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F6AED3A1,"53,12","60,83",31/12/2025,"53,12","60,83","1,145,130,784,275,790",31/12/2025,ID-A0485FDC,ID-F6AED3A1,,ID-CEBE2CC9,CC,GBP,02/01/2026,"53,12",05/01/2026,"53,12",06/01/2026,"53,12"
ID-F6AED3A1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",25/01/2023,ID-A0485FDC,ID-F6AED3A1,,ID-CEBE2CC9,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F6AED3A1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-A0485FDC,ID-F6AED3A1,,ID-CEBE2CC9,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F1C00EFC,"52,67","60,31",31/12/2025,"52,67","60,31","1,145,130,784,275,790",31/12/2025,ID-327C2E16,ID-F1C00EFC,,ID-CEBE2CC9,CC,GBP,02/01/2026,"52,67",05/01/2026,"52,67",06/01/2026,"52,67"
ID-F1C00EFC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/02/2022,ID-327C2E16,ID-F1C00EFC,,ID-CEBE2CC9,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F1C00EFC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-327C2E16,ID-F1C00EFC,,ID-CEBE2CC9,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B0643545,"53,57","61,34",31/12/2025,"53,57","61,34","1,145,130,784,275,790",31/12/2025,ID-B6F798B1,ID-B0643545,,ID-5BDF6263,CC,GBP,02/01/2026,"53,57",05/01/2026,"53,57",06/01/2026,"53,57"
ID-B0643545,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-B6F798B1,ID-B0643545,,ID-5BDF6263,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B0643545,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-B6F798B1,ID-B0643545,,ID-5BDF6263,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-CA12C89F,"53,95","61,78",31/12/2025,"53,95","61,78","1,145,130,784,275,790",31/12/2025,ID-C31C47DA,ID-CA12C89F,,ID-5BDF6263,CC,GBP,02/01/2026,"53,95",05/01/2026,"53,95",06/01/2026,"53,95"
ID-CA12C89F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-C31C47DA,ID-CA12C89F,,ID-5BDF6263,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-CA12C89F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",17/07/2023,ID-C31C47DA,ID-CA12C89F,,ID-5BDF6263,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-CA12C89F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C31C47DA,ID-CA12C89F,,ID-5BDF6263,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3EF8F8AE,"4,07","4,66",31/12/2025,"4,07","4,66","1,145,130,784,275,790",31/12/2025,ID-FC297AAB,ID-3EF8F8AE,,ID-7FA7630B,CC,GBP,02/01/2026,"4,07",05/01/2026,"4,07",06/01/2026,"4,07"
ID-3EF8F8AE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/02/2023,ID-FC297AAB,ID-3EF8F8AE,,ID-7FA7630B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3EF8F8AE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/09/2025,ID-FC297AAB,ID-3EF8F8AE,,ID-7FA7630B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-42A4195C,"21.322,68","24.417,26",31/12/2025,"21.322,68","24.417,26","1,145,130,784,275,790",31/12/2025,ID-33318554,ID-42A4195C,,ID-B96B1F91,CC,GBP,02/01/2026,"21.322,68",05/01/2026,"21.322,68",06/01/2026,"21.322,68"
ID-42A4195C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-33318554,ID-42A4195C,,ID-B96B1F91,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-42A4195C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",17/07/2023,ID-33318554,ID-42A4195C,,ID-B96B1F91,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-42A4195C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-33318554,ID-42A4195C,,ID-B96B1F91,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",01/09/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,CC,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,CC,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/08/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,CC,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",26/04/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",21/06/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",26/06/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7B0817F2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",30/06/2023,ID-D0A8DE9C,ID-7B0817F2,,ID-6A78AAE3,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
